customer_id,customer_name,customer_email,customer_lifetime_value,customer_reliability
CUST00713,Yatin Kibe,lataqushi@example.com,198274.6,0.752158083608149
CUST00714,Isaiah Sachdev,wpau@example.org,319657.04,0.9718469516971708
CUST00715,Hemangini Bajwa,omkaar59@example.com,130556.88,0.5569841593768475
CUST00716,Ridhi Basu,ryanprakash@example.org,395317.41,0.6982650720602583
CUST00717,Isaiah Bhagat,manbirmani@example.org,367805.81,0.8201504938645323
CUST00718,Indrajit Mody,bsinha@example.com,386893.18,0.8661304034692938
CUST00719,Siddharth Jani,vasudha92@example.net,169596.71,0.5690643459669396
CUST00720,Krisha Vyas,kumeronkar@example.org,275276.8,0.8998088121891179
CUST00721,Sai Madan,shroffabhiram@example.org,91669.12,0.885031315195661
CUST00722,Anika Parsa,bahlbrinda@example.net,234988.34,0.8490173783583075
CUST00723,Vihaan Rai,muttivedhika@example.net,317709.24,0.8989440031944708
CUST00724,Quincy Issac,cbains@example.org,36234.77,0.8837618718724713
CUST00725,Gauri Suri,bdugar@example.com,231551.39,0.6761803056052634
CUST00726,Isha Mittal,yachanamajumdar@example.org,26684.11,0.635772028497531
CUST00727,Lila Balan,umang25@example.com,25743.44,0.9513495213786709
CUST00728,Gagan Raja,omishakhosla@example.net,260114.88,0.975322761987333
CUST00729,Pooja Muni,saumya82@example.org,273800.2,0.6589249190371255
CUST00730,Samaksh Devi,krishna62@example.net,377879.0,0.6321744752155817
CUST00731,Eesha Bir,goureesha@example.org,181702.22,0.8857618738007227
CUST00732,Eiravati Sachdev,cmitter@example.net,433570.15,0.6927276151439782
CUST00733,Max Guha,deepqasim@example.org,66615.13,0.7082482449553094
CUST00734,Vihaan Kata,atharvparmer@example.org,445295.83,0.8696223133734371
CUST00735,Krish Thakkar,lprakash@example.com,447845.56,0.7162572503520976
CUST00736,Urvi Devan,reyanshkara@example.org,486993.17,0.7633673874109197
CUST00737,Alexander Madan,vkapadia@example.net,251274.08,0.9474535006495943
CUST00738,Samarth Bhatti,revasuri@example.net,262041.55,0.8944936775827628
CUST00739,Tanvi Koshy,xravel@example.org,364905.26,0.5839386126038513
CUST00740,Dhriti Ramesh,vermaikbal@example.com,303214.38,0.9036067502021512
CUST00741,Brijesh Korpal,jbaral@example.com,275009.83,0.6881209141322755
CUST00742,Ranveer Manne,trao@example.com,44634.11,0.8341952652269988
CUST00743,Ojas Sami,chatura82@example.com,156715.45,0.8091272999241579
CUST00744,Gautam Tella,golekrishna@example.com,215927.46,0.8465988676315591
CUST00745,Ekiya Seshadri,golasudiksha@example.net,179015.76,0.5682127200255558
CUST00746,Suhani Chana,ekiya21@example.org,435668.4,0.7016005034326473
CUST00747,Shivani Patil,viswanathanleena@example.net,499084.55,0.6680588048321888
CUST00748,Kritika Rai,gardegautami@example.net,490113.5,0.9575988827993271
CUST00749,Nicholas Dhillon,charansaini@example.com,42145.38,0.8241303912898184
CUST00750,Sanaya Mani,jacobdeep@example.org,184839.01,0.8944712694917331
CUST00751,Zehaan Arora,ftank@example.net,341308.25,0.9596994404002314
CUST00752,Wakeeta Khanna,vamakshisetty@example.com,75675.84,0.8112563484279678
CUST00753,Fariq Ahuja,arunimajohal@example.org,391749.43,0.5649635552933732
CUST00754,Manbir Bhakta,balhaar20@example.net,38280.51,0.8847616106079521
CUST00755,Garima Chahal,chopraomaja@example.org,186332.59,0.7146273927261744
CUST00756,Bhavani Goel,cparsa@example.org,285786.1,0.8101907764075578
CUST00757,Ekantika Pillay,wbir@example.com,341135.72,0.9579941175841893
CUST00758,Brinda Sinha,jairajmaharaj@example.com,189146.62,0.8781263228733892
CUST00759,Shaurya Kadakia,chopragagan@example.com,289091.28,0.7776677490606045
CUST00760,Prisha Nadig,irya29@example.net,202026.85,0.8293111167835936
CUST00761,Zinal Tank,ngole@example.org,128557.77,0.5987829034115578
CUST00762,Rishi Agarwal,bajwaudyati@example.net,369159.06,0.7645889029102807
CUST00763,Sarthak Sachdeva,vbath@example.com,196558.75,0.7915192656266483
CUST00764,Advay Jaggi,aachal14@example.com,134579.45,0.6619246015901585
CUST00765,Abeer Comar,harita69@example.net,225905.19,0.9784369982265471
CUST00766,Parth Hari,hamsini77@example.org,146360.55,0.944085931103009
CUST00767,Vasatika Dugal,vyadav@example.com,248144.1,0.6027340914187075
CUST00768,Daksh Verma,diya88@example.org,427149.01,0.7443783546555209
CUST00769,Garima Pandya,dixitavni@example.org,449846.12,0.7413978128792557
CUST00770,Keya Warrior,lopagrover@example.net,48456.42,0.843229581907774
CUST00771,Darika Murty,magarodika@example.org,423533.0,0.6874227420029871
CUST00772,Wazir Prabhu,nmittal@example.net,176975.52,0.5779238036759107
CUST00773,Parth Choudhury,baljiwan31@example.com,273374.82,0.9332726234121722
CUST00774,Vasudha Tella,ranveeroak@example.com,426424.22,0.8560779147231015
CUST00775,Falak Dhar,vartykevin@example.org,464025.61,0.824211009702527
CUST00776,Tripti Ram,agrawaldeepa@example.org,397879.71,0.7687649704249493
CUST00777,Gauri Sibal,chauhandevika@example.org,65074.42,0.6364215596064049
CUST00778,Shaurya Nagi,reyanshmangat@example.com,73744.05,0.8898604161473321
CUST00779,Ridhi Dalal,manthan24@example.org,18010.59,0.7882292180216259
CUST00780,Yoshita Chaudry,inayanagar@example.com,187611.03,0.8955745423040922
CUST00781,Bhanumati Konda,ekavirmukhopadhyay@example.net,278065.23,0.813137795926824
CUST00782,Sachi Bedi,ayushsinha@example.net,47676.66,0.6829950085372387
CUST00783,Hitesh Rajagopal,chadhapooja@example.com,499799.55,0.8591139537530094
CUST00784,Sanaya Parekh,gaurangi38@example.org,265219.35,0.8807407566611201
CUST00785,Karan Chander,dchatterjee@example.com,412553.0,0.5817128065518328
CUST00786,Upma Kata,maanaskuruvilla@example.com,486327.97,0.826205593436144
CUST00787,Qadim Narayanan,sudiksha70@example.org,227737.38,0.8424468659793198
CUST00788,Isaiah Panchal,kshenoy@example.com,175534.82,0.927522865209677
CUST00789,Joshua Trivedi,ravihredhaan@example.com,391230.15,0.8251113896276652
CUST00790,Chasmum Walia,lrattan@example.com,95071.75,0.965493783991666
CUST00791,Yagnesh Dutt,erajagopalan@example.com,219146.05,0.9416062765071616
CUST00792,Raagini Saran,warinder21@example.net,32429.36,0.6033892818747753
CUST00793,Ishwar Sheth,gunbir72@example.com,80742.66,0.6208025443527534
CUST00794,Ekaraj Chopra,fnarang@example.net,164717.07,0.8550128169875757
CUST00795,Gautam Kalla,aadidin@example.net,176281.43,0.9545887436205599
CUST00796,Sneha Wali,madhavi99@example.com,447988.33,0.9137514936470221
CUST00797,Samesh Nadig,daksha65@example.org,129049.63,0.8230745492967307
CUST00798,Yashvi Raval,chaitalybhatia@example.com,277666.5,0.6038232269045682
CUST00799,Aadi Parmer,mandaazaan@example.org,154898.18,0.7793955528004036
CUST00800,Meera Nadkarni,yravi@example.com,253773.71,0.622513437751514
CUST00801,Oscar Soman,raghavrajagopalan@example.com,471095.46,0.6163035347582122
CUST00802,Mitesh Mani,krishapte@example.org,331072.77,0.8598720904280274
CUST00803,Maanas Sur,fdeshpande@example.org,304543.76,0.9122879017687573
CUST00804,Tamanna Sandal,suhaniupadhyay@example.com,283990.93,0.9048515949504518
CUST00805,Leena Pant,quincysamra@example.net,19044.88,0.5695485754152771
CUST00806,Wishi Khalsa,nirja89@example.com,322519.6,0.798011629535273
CUST00807,Baljiwan Subramanian,isaiah97@example.net,327309.34,0.8797923703940138
CUST00808,Lucky Vyas,udyati81@example.net,211210.46,0.8247662126498143
CUST00809,Yatan Sodhi,zachariadevika@example.net,251528.84,0.8196805244281763
CUST00810,Hemal Warrior,singhsudiksha@example.net,148387.47,0.9613595730803941
CUST00811,Garima Sama,chaitaly42@example.org,244057.68,0.8960159063127652
CUST00812,Abha Bhat,kgara@example.org,344070.47,0.6778965647147892
CUST00813,Avi Mangat,ibutala@example.net,41121.65,0.5757626041619077
CUST00814,Arunima Krishnan,avnimaharaj@example.com,222604.72,0.7582279859461645
CUST00815,Isaac Ghosh,sanyapingle@example.org,105991.39,0.8108639130128736
CUST00816,Warinder Sundaram,bachittaroza@example.org,159728.34,0.8588960405983481
CUST00817,Mitesh Tandon,prajagopal@example.net,368428.88,0.9201342672743599
CUST00818,Oliver Kade,chatura41@example.org,487810.19,0.6062294451675262
CUST00819,Ucchal Rastogi,emitra@example.net,188417.4,0.7915100227717988
CUST00820,Ladli Ramakrishnan,jlala@example.net,162962.36,0.7505832038274737
CUST00821,Advik Mani,rraja@example.com,137398.48,0.6566051194859847
CUST00822,Gunbir Wali,rachana94@example.com,52921.77,0.6747911621370577
CUST00823,Amara Chaudhari,mahika73@example.net,195154.17,0.8146123009905065
CUST00824,Zinal Nazareth,dhritianne@example.net,127893.79,0.9220822257399086
CUST00825,Ekansh Arora,hchaudhari@example.org,84051.33,0.6907974029445139
CUST00826,Indali Kanda,zayan30@example.org,290955.08,0.6844674159707774
CUST00827,Dakshesh Kalla,dargabriel@example.net,382745.08,0.7642541830857608
CUST00828,Keya Goyal,gourzehaan@example.com,259788.8,0.7644666746109913
CUST00829,Faqid Setty,prisha54@example.org,157727.54,0.559965808233031
CUST00830,Aradhana Bhatia,vrama@example.org,472890.24,0.7673411191002217
CUST00831,Alka Gokhale,fboase@example.org,483509.88,0.6425121016862837
CUST00832,Pranav Swamy,dhawanraagini@example.org,179683.07,0.5717323739899935
CUST00833,Riya Lad,banerjeeelijah@example.org,249972.63,0.9294059748383264
CUST00834,Sanaya Bahl,pdixit@example.net,328858.72,0.7523523469483242
CUST00835,Baljiwan Ramakrishnan,max56@example.net,270661.92,0.9142841171191911
CUST00836,Yutika Swaminathan,zsarin@example.net,218309.25,0.9294559642949949
CUST00837,Upkaar Aggarwal,hsubramaniam@example.net,365116.49,0.8784584085896555
CUST00838,Gauri Mitter,obhakta@example.net,186138.99,0.7222500970363454
CUST00839,Jasmit Warrior,faris74@example.net,287289.41,0.6337017798117193
CUST00840,Patrick Baral,thalder@example.net,278845.35,0.581618652389422
CUST00841,Hredhaan Parmer,ochad@example.com,254606.49,0.878693769324113
CUST00842,Logan Banik,aryankhare@example.com,143461.74,0.9753090012669107
CUST00843,Dev Zachariah,xalak87@example.org,341797.33,0.6010887384811435
CUST00844,Harinakshi Bhalla,brijesh61@example.org,487665.99,0.719378596473301
CUST00845,Manthan Kaul,bansallohit@example.com,398474.13,0.6958066789796031
CUST00846,Urishilla Bath,kalpitatwal@example.org,469779.54,0.8746350240859013
CUST00847,Damyanti Chatterjee,lgarde@example.org,103533.65,0.7689226819768283
CUST00848,Ishaan Tank,devjain@example.com,252538.56,0.5694804415608422
CUST00849,Neelima Nair,devanekanta@example.org,72833.0,0.6932075033016899
CUST00850,Oscar Nayak,daraanusha@example.org,239503.35,0.7465050804916358
CUST00851,Om Pingle,revakohli@example.net,305098.96,0.7716674648233192
CUST00852,Kiaan Chaudhry,bdugar@example.com,167343.09,0.8136192920578116
CUST00853,Abeer Amble,gauravmander@example.com,85438.51,0.9759647671512902
CUST00854,Jonathan Jhaveri,anikavirk@example.com,370963.08,0.6786707672871769
CUST00855,William Ghosh,golexalak@example.net,171504.86,0.9061644359616716
CUST00856,Charvi Pall,jagrawal@example.org,268508.22,0.8547581167672382
CUST00857,Jacob Wagle,pathakyashica@example.org,153396.33,0.9007719982948443
CUST00858,Sathvik Malhotra,hariisaiah@example.org,187337.12,0.8397367487633971
CUST00859,Widisha Goda,calebbhagat@example.net,490049.53,0.8009919209949781
CUST00860,Bhavani Kadakia,vkrishnamurthy@example.net,399393.63,0.8618894113972978
CUST00861,Caleb Chawla,yogipatrick@example.org,345581.61,0.5614582766344484
CUST00862,Vedhika Varma,bobalwahab@example.net,239922.16,0.9658403993539819
CUST00863,Eshana Saini,eshanakarpe@example.org,392537.48,0.883749670823991
CUST00864,Vedant Chaudhari,nitaraiyengar@example.com,290929.03,0.860202048287412
CUST00865,Ethan Sinha,bbhagat@example.org,293844.02,0.6233201865510636
CUST00866,Suhani Gokhale,iprakash@example.com,316367.49,0.8164863963654685
CUST00867,Jagrati Madan,gautamidatta@example.org,421377.73,0.6135435545691428
CUST00868,Avni Deshpande,shrofftara@example.com,341959.81,0.5635753207371028
CUST00869,Hemal Kannan,naksh92@example.net,474361.56,0.5972550741734897
CUST00870,Gabriel Sabharwal,lkalita@example.com,14374.0,0.6848877678817178
CUST00871,Arya Atwal,pkoshy@example.com,79958.47,0.846915112194966
CUST00872,Tristan Dixit,sahnichaitanya@example.org,208136.82,0.8832380897770491
CUST00873,Yamini Bandi,zwali@example.com,460657.87,0.9253116148322977
CUST00874,Sneha Tandon,fiyazarora@example.net,369239.45,0.5767809529862058
CUST00875,Tejas Deo,chakrika31@example.org,73350.83,0.6391569331376352
CUST00876,Dalaja Edwin,dbajwa@example.com,165899.52,0.8347575238771701
CUST00877,Nidra Goyal,ucchal01@example.com,265111.19,0.6849136174572614
CUST00878,Bachittar Minhas,smadan@example.net,90725.3,0.9422133891973244
CUST00879,Faris Nayak,varmajanuja@example.org,174451.87,0.7023434051172696
CUST00880,Leela Pau,xbaria@example.com,387134.94,0.8599975613707358
CUST00881,Ekalinga Jayaraman,gaurikakhare@example.net,323438.0,0.848124723312823
CUST00882,Vanya Kadakia,ekanipandit@example.com,306987.91,0.6326735927287868
CUST00883,Aradhana Bhagat,pradhanhemani@example.com,127026.97,0.7899772598471838
CUST00884,Yachana Vyas,singhalbrinda@example.com,116309.18,0.9683515698639447
CUST00885,Dominic Guha,fchahal@example.com,152319.21,0.6742717790835158
CUST00886,Bhavya Bose,galaanya@example.org,107602.51,0.8531449516882845
CUST00887,Watika Dora,arinmemon@example.com,161935.17,0.6999853649065618
CUST00888,Urvi Palan,vsawhney@example.net,467181.69,0.8920243030810033
CUST00889,Bishakha Gulati,bainsvincent@example.net,140361.48,0.6024058654650675
CUST00890,Nisha Oza,vedika98@example.net,339928.01,0.7132684997109845
CUST00891,Tanvi Modi,daminigarg@example.com,490179.47,0.9019023078561418
CUST00892,Veda Prabhu,champak25@example.com,477531.39,0.8959848086013252
CUST00893,Ojas Dyal,qabil22@example.org,148774.06,0.6736810468940801
CUST00894,Jackson Barman,jonathan74@example.com,358499.94,0.6989363110611151
CUST00895,Samesh Banerjee,hemangini25@example.com,223976.18,0.6602709094535973
CUST00896,Charvi Dara,ravelxalak@example.org,242144.24,0.6368892430962565
CUST00897,Ekaja Dugal,tripathigarima@example.net,271596.07,0.9512002915268223
CUST00898,Urvi Mann,riyanigam@example.net,349604.79,0.6090273705643969
CUST00899,Varenya Baria,jacksonmorar@example.org,309760.13,0.8023371143854505
CUST00900,Thomas Sehgal,george50@example.net,125016.73,0.8380286049040346
CUST00901,Tristan Mall,arinchacko@example.net,267865.54,0.8243161665657142
CUST00902,Gagan Vala,fhayer@example.com,30983.1,0.7277195874007513
CUST00903,Jalsa Rao,prishapingle@example.com,360092.24,0.5932343090542597
CUST00904,Advik Mane,indali47@example.net,386529.2,0.5522280219550659
CUST00905,Tanveer Sawhney,ssavant@example.org,277424.52,0.9495128624730904
CUST00906,Oeshi Dewan,dhawansarthak@example.com,206419.19,0.9520638023963451
CUST00907,Gautami Bhatti,achakrabarti@example.com,439807.81,0.7553028637895856
CUST00908,Oeshi Gill,mdevan@example.org,103730.71,0.9644830367231023
CUST00909,Bimala Swaminathan,mittaldaksha@example.com,163978.01,0.827736104692816
CUST00910,Udarsh Bala,dubeadweta@example.com,454428.79,0.588468109819952
CUST00911,Jeet Mani,fgola@example.net,289196.01,0.78011547906425
CUST00912,Ayush Dar,waida19@example.net,362943.25,0.9527678332927692
CUST00913,Vasana Sarin,vamakshi15@example.net,457048.71,0.6252778534568142
CUST00914,Aashi Gaba,dhingraekaja@example.com,441711.26,0.625589144241711
CUST00915,Ishanvi Gade,mahajanjalsa@example.com,460219.23,0.9787838753280593
CUST00916,Chanakya Mann,faraj83@example.net,201512.31,0.7630150758483558
CUST00917,Girindra Ganesh,diya44@example.net,468621.33,0.9637164934358372
CUST00918,Gopal Warrior,maanas02@example.net,463389.65,0.926999562204707
CUST00919,Kashish Sundaram,koak@example.org,9587.25,0.7942236035257331
CUST00920,Mohammed Thakur,raghavvora@example.net,58113.84,0.9726873719995328
CUST00921,Omisha Sharma,dadakaran@example.org,145858.02,0.975312772138151
CUST00922,Ijaya Muni,liam79@example.net,273933.74,0.7623823407469823
CUST00923,Orinder Modi,danitristan@example.org,469587.45,0.9159556875885386
CUST00924,Utkarsh Mohanty,shauryade@example.org,236670.28,0.6329089012577382
CUST00925,Isaac Brahmbhatt,suleraagini@example.org,60760.15,0.6198725328920877
CUST00926,Hritik Bali,singhjagat@example.com,232162.66,0.6606238984986932
CUST00927,Dominic Mitra,charjatin@example.net,97168.54,0.8667456950616705
CUST00928,Ryan Goyal,ayush12@example.net,396429.99,0.794145925641004
CUST00929,Ijaya Pandey,xitikhurana@example.net,379854.96,0.6254628129505398
CUST00930,Hardik Atwal,rehaanmanda@example.org,428792.52,0.9357283875671093
CUST00931,Hardik Kala,speri@example.net,414359.96,0.7715706833527123
CUST00932,Ria Chhabra,isharaghavan@example.com,47935.2,0.8377800169662803
CUST00933,Yoshita Kari,wchowdhury@example.com,96466.69,0.6104631065227484
CUST00934,Unnati Choudhary,warhipatel@example.net,165182.83,0.6566602459768723
CUST00935,Banjeet Butala,wakeeta16@example.com,134088.71,0.6512741387046597
CUST00936,Devika Sawhney,nikitamannan@example.com,378109.54,0.9602349737416124
CUST00937,Ekaraj Soni,praneel07@example.net,154463.19,0.8608394872124289
CUST00938,Meghana Sarma,darluke@example.com,10660.69,0.8310838478401854
CUST00939,Harsh Ganguly,patlarushil@example.com,347920.45,0.5767134626742305
CUST00940,Netra Das,paninitata@example.com,63521.3,0.6819267270615565
CUST00941,Mugdha Parekh,fravel@example.net,205681.22,0.7660838026325075
CUST00942,Manan Sha,daszashil@example.com,448083.59,0.8525295250939701
CUST00943,Vihaan Desai,chaudharychatresh@example.org,158934.08,0.6004887707132539
CUST00944,Avi Gola,jnarain@example.com,458484.54,0.6768661680671861
CUST00945,Faraj Venkatesh,mshukla@example.com,309239.6,0.6442252984021979
CUST00946,Vritti Thaman,hemal88@example.org,71116.55,0.6158697928163471
CUST00947,Qushi Dani,usengupta@example.com,375128.74,0.8104677476782998
CUST00948,Tripti Banik,goelchavvi@example.net,210843.58,0.7861708387918969
CUST00949,Vyanjana Sankar,devikaramachandran@example.com,238059.9,0.7811326057080764
CUST00950,Vritti Zacharia,jsoni@example.org,333726.75,0.6439169977426502
CUST00951,Mahika Lall,npurohit@example.net,127495.39,0.8745380063816921
CUST00952,Bhavani Nagi,balachakradev@example.org,437201.85,0.5852042317835082
CUST00953,Ikshita Bala,lajita16@example.com,226140.25,0.8526194338170252
CUST00954,Nisha Panchal,kondayug@example.org,43660.85,0.7925925505775941
CUST00955,Frado Bhatti,ishwar52@example.org,35570.23,0.7854891769457005
CUST00956,Baljiwan Sharma,avarma@example.com,255216.09,0.7962617199179818
CUST00957,Upasna Bains,krishna96@example.com,79176.93,0.6910905842291488
CUST00958,Vrinda Chaudhry,gayathritaneja@example.net,262569.06,0.5999832095394056
CUST00959,Ojas Mistry,rajata37@example.net,106673.74,0.8007535017296376
CUST00960,Tanish Mani,champak49@example.com,50016.11,0.7694614022341189
CUST00961,George Chandran,anjali19@example.net,405302.58,0.7449758890773063
CUST00962,Prisha Kadakia,faraj48@example.com,259057.68,0.7464233445561067
CUST00963,Dhriti Iyengar,qratti@example.net,33579.71,0.7488226714677372
CUST00964,Pranit Bahl,xalakkala@example.net,404423.1,0.861010434324751
CUST00965,Amrita Walia,hbhasin@example.org,200994.61,0.9010748871512462
CUST00966,Turvi Divan,matthewmital@example.com,374173.22,0.7986738439753852
CUST00967,Eiravati Bhatt,nitaraloke@example.com,27418.45,0.6981474126217179
CUST00968,Aahana Keer,hkhare@example.org,36561.16,0.9774731740050757
CUST00969,Ayaan Korpal,ucchal78@example.com,467618.49,0.5796782328489349
CUST00970,Balhaar Jaggi,anjalideshpande@example.org,467218.9,0.563645994539924
CUST00971,Arunima Goda,sunderanmol@example.org,207389.13,0.8806579869108976
CUST00972,Dipta Misra,rayjanuja@example.net,384084.7,0.9706833125173634
CUST00973,Mekhala Dey,isaactella@example.org,324711.0,0.730755633719401
CUST00974,Watika Chana,jasonmunshi@example.com,496464.02,0.7144662361060901
CUST00975,Warinder Sampath,maanaschhabra@example.org,435462.04,0.9399099439555663
CUST00976,Anvi Sarraf,lkumar@example.org,190944.54,0.8435740522636628
CUST00977,Kavya Chowdhury,pallavi73@example.com,332587.31,0.7818991134851099
CUST00978,Janani Soman,darika09@example.org,328499.38,0.6995410514698346
CUST00979,Wriddhish Kulkarni,omore@example.net,93344.45,0.7810211491511405
CUST00980,Jairaj Warrior,saanvirama@example.org,266777.06,0.8629790005896351
CUST00981,Aadhya Mitra,keerchameli@example.org,115231.66,0.5514935168263104
CUST00982,Reva Nadig,rbandi@example.org,16253.99,0.6782960851422822
CUST00983,Urishilla Sachar,pahal12@example.net,338382.43,0.7841114957807589
CUST00984,Yashawini Bhatti,osha98@example.net,268307.14,0.9040449880715873
CUST00985,Sudiksha Bala,goursachi@example.net,127518.46,0.6988486860446795
CUST00986,Aarush Rattan,dalajamurthy@example.net,141446.62,0.9530864552880787
CUST00987,Indrajit Dugar,zaitrade@example.net,363886.85,0.5985231946695853
CUST00988,Ekaja Seth,qdeol@example.org,405691.7,0.7302734573514534
CUST00989,Baghyawati Issac,sachdevajhalak@example.org,384196.47,0.9300153473935111
CUST00990,Krishna Kapur,bajajveer@example.org,12744.67,0.6386150973955921
CUST00991,Rushil Lala,chandranrattan@example.net,54943.87,0.5644377985743407
CUST00992,Abha Dixit,pillaionkar@example.net,300903.52,0.8524130947519193
CUST00993,Akshay Vora,rsetty@example.com,29094.78,0.8684326637463404
CUST00994,Udarsh Jani,amairamani@example.net,204121.35,0.6507658897496515
CUST00995,Lavanya De,mjhaveri@example.org,112548.26,0.9214040043481242
CUST00996,Ranbir Sahota,nilimadhingra@example.org,32939.8,0.7666752150446019
CUST00997,Adweta Keer,xkothari@example.net,148185.41,0.9007880904082262
CUST00998,Frederick Anne,udeol@example.net,367101.15,0.6871285894387527
CUST00999,Simon Rajagopal,ekunda@example.org,300969.25,0.839188717617873
CUST01000,Charles Natarajan,urishillapandya@example.net,163729.23,0.6797587071120075
